business_id,name,categories,stars,postal_code
aJONGzQI9H-SY5GgUacdxg,Mulan Dumpling,"Chinese, Restaurants",3.5,H2J 1Y4
aJYtNXbjcckfyQvWm3ZYpw,Perfecto,"Restaurants, Pubs, Gastropubs, Bars, Nightlife",4.0,H2W 1G6
aOaRYBPVrQFSvE3ovl-LEw,Le Roi du Smoked Meat,"Restaurants, Diners",3.5,H2S 2M7
aOawYkFtBf1wN1cCf5gWyA,Restaurant Chez La Mère,"Restaurants, Pizza",3.5,H1X 1T8
aPRGVPicYA1MJ3n1hzJH4Q,Masala Palace,"Indian, Restaurants",3.5,H3W 1X4
aRvwdzWFTUGnO3JlIV4ZwQ,La Prep,"Salad, Breakfast & Brunch, Sandwiches, Restaurants",3.0,H3C 4M8
aSC-WLyJptVpziJpR98Ykg,Chez L'épicier Restaurant Bar à Vin,"Restaurants, French",4.0,H2Y 1H3
aTw-24AuD_wSTzQgNPf7eQ,La Maison de Banh Mi,"Restaurants, Sandwiches, Vietnamese",3.5,H2L 2H3
aWta6RpYTQ8drarMd45lpw,Boustan,"Lebanese, Restaurants, Middle Eastern",3.0,H3T 2A6
aXvnz_IyPLmwMjhb58jOJQ,Ôzeu & O'Boeuf,"Burgers, Diners, Restaurants, Breakfast & Brunch",3.5,H4C 1R7
aZwNLZtxvp4uA9pBf-a6Pg,Burrito Revolución,"Restaurants, Mexican",3.5,H1W 1S7
abIpel3j-MAAW4EzsRRl9w,La Fornarina,"Italian, Pizza, Restaurants",3.0,H2S 3C8
abaIvBrlg3QI4FUG1v3bdA,Café l'Artère,"Venues & Event Spaces, Cafes, Event Planning & Services, Restaurants",3.5,H3N 1X1
abguc9KMyUkrwYsRqvcS8w,Le Tuktuk,"Food, Thai, Restaurants, Food Trucks",4.0,H4E 4A1
adZhMv-MUCMthNmZm4NW2Q,3 Amigos Cantina Grill,"Mexican, Restaurants, Tex-Mex",3.0,H3A 1L8
aeXwUDNI4e7NRQpRpHN-Rw,C'ChoColat,"Restaurants, Creperies, Specialty Food, Food, Chocolatiers & Shops, Sandwiches",4.0,H3G 2E2
afpXsZF7aYEOYAZpVbOvsQ,Chicha Restaurant,"Tea Rooms, Asian Fusion, Food, Desserts, Chinese, Coffee & Tea, Japanese, Restaurants",3.5,H4A 1T1
agQF4Ql-LEYseeo3nC4SbA,East,"Thai, Restaurants, Japanese, Asian Fusion, Vietnamese, Chinese",4.0,H3B 3B8
ahvJsYD2k4Wm-ADO2MVYcA,Le Déjeuner Cosmopolitain,"Salad, Restaurants, Sandwiches, Creperies, Breakfast & Brunch",3.0,H1S 2P3
ahylp2gGtSgTMSQBvKAq9g,Café Vito,"Coffee & Tea, Bagels, Food, Restaurants, Ice Cream & Frozen Yogurt, Cafes",4.5,H2R 1G4
aj2yBomdvCe0xJ_aQhXkhw,Le Commensal,"Vegetarian, Restaurants",3.0,H3B 4J8
amI4bm9FOL8UBPn5qtnxpQ,Chez Paesano,"Restaurants, Italian",2.5,H2X 3K4
amlwSiqE8WrghAHO7AHyeg,Thai Imagination,"Thai, Vietnamese, Chinese, Restaurants, Asian Fusion",3.5,H2Z 1A8
aoQ1SilDCbGK7ma142QlQw,Le Margaux,"French, Restaurants",5.0,H2V 4G1
aptY3THk297lTYK4xje7dA,RUBS,"Barbeque, Restaurants, Southern",4.0,H2X 1B2
aqAN3D-EH2-7IE-1N8uIAA,La Couscoussiere d'Ali Baba,"Moroccan, Restaurants",4.5,H2L 3L3
aqQK8fq7Tqf8ckqQqxfayA,Pita Pan,"Restaurants, Middle Eastern, Mediterranean, Lebanese",3.5,H2T 2L4
arxIgHEVLJ5jhuVEzljFsQ,Grillades Torino,"Steakhouses, Barbeque, Restaurants, Mediterranean",3.5,H3B 4W3
avCJEIjPYFMaFU4fdLEMmg,Restaurant Mylys,"Vietnamese, Barbeque, Asian Fusion, Restaurants, Chinese",3.5,H2P 1V9
avF490B4MfuWn24R1Rz2zA,Phnom Penh,"Restaurants, Vietnamese, Canadian (New), Cambodian, Asian Fusion",5.0,H3R 2M2
avzhOftD4kxVOukShJLxUw,Le Paradis du Poulet,"Restaurants, Portuguese",4.0,H1Y 1M7
axEFReXdfxeLxx2U-37umg,Paradis Montréal,"Restaurants, Mexican",4.0,H2J 2L2
ayo66_5jwDkI1lPL1nzRuw,Drogheria Fine,"Italian, Restaurants, Cafes",4.5,H2S 1R4
b-oDYAEHdNmnX_jm7SVhXQ,Restaurant Guan,"Chinese, Restaurants",4.5,H3C 3R9
b00Rm7F5sI_Puqw6BlsfjA,Délicieux Xiang,"Chinese, Restaurants",3.0,H2Z 1J6
b1nHm99LbwKJ8dw_c4oRfw,Soupesoup,"Restaurants, Soup, Sandwiches, Salad",4.0,H2T 1X3
b5Af4xvTPrkcxPcrv2P-EA,Café Tropique,"Restaurants, Food, Sandwiches, Vietnamese, Coffee & Tea, American (Traditional)",3.5,H2W 1H7
b6ObPzfxyl3iiy_tn-Fz9Q,Café Guerrero,"Restaurants, Cafeteria, Cafes",5.0,H2V 4M1
b6SnFRxxAoZPEedhqfIbVQ,Hoogan et Beaufort,"Food, Restaurants, Canadian (New), Breweries",4.5,H1Y 3L1
b9X0uhm5XGvktZ576v55fA,Chang Lai,"Restaurants, Chinese",4.0,H1P 3J4
bAMSReh9YlgJHWN5hZ7ZoA,Domino's Pizza,"Pizza, Restaurants, Italian, Chicken Wings",2.0,H4C 1P6
bAm70Bl8QoseFkUAU0mnSw,Restaurant Itacate,"Restaurants, Mexican",4.0,H2S 1R1
bBDk37NRCuZndzgDG5j1Tw,El Gordo,"Mexican, Restaurants, Nightlife, Bars",3.0,H3J 1N5
bBUMib8l6Me1ZB1_Qkezkg,Mysore,"Restaurants, Middle Eastern, Indian, Pakistani",3.5,H2W 2R2
bEi1gxE1jyQgGfOWDx59Rw,Liv Salades,"Restaurants, Salad",4.5,H2T 1S1
bIM964qExbMiHouvH7KZBg,3734,"Cafes, Specialty Food, Restaurants, Delicatessen, Food, Mediterranean, Portuguese, Modern European, Breakfast & Brunch, Bistros",4.5,H4C 1P7
bKfq2zTUL5xW-fnwRa5t5w,Yuki Sushi Bar,"Sushi Bars, Restaurants, Japanese",2.5,H2L 1S1
bKrQEKxC9S5k-oz5VKiNVg,Le Ballpark,"Canadian (New), Coffee & Tea, Italian, Food, Cocktail Bars, Comfort Food, Restaurants, Bars, Nightlife, Wine Bars",4.0,H2S 3E7
bL-H7DFj4xFFIzvDMwmc6Q,Restaurant Sushi Momoyama,"Restaurants, Sushi Bars",3.0,H3B 4W3
bMiyGPaMqF0svjseW1UR_g,Vallier,"American (New), Food, Beer, Wine & Spirits, Restaurants, American (Traditional), Canadian (New), French",3.5,H2Y 2H1
bMy6Us7JX-3XFpfnzJIsAA,123 Bulgogi,"Barbeque, Restaurants, Korean, Japanese, Ramen, Pan Asian",3.0,H4C 1P4
bNdUte-4hWVujo1zDflBMg,Menthe & Couscous,"Moroccan, Mediterranean, Restaurants, Middle Eastern",3.5,H2X 1J2
bQrsKLErAtBMIlyomdZY1A,Casa Alentejo,"Barbeque, Portuguese, Restaurants",4.0,H2S 2L7
bU5IgN1FnkkMc5aottoEsQ,Santa Barbara,"Restaurants, Canadian (New), Food, Breakfast & Brunch, Juice Bars & Smoothies",4.0,H2S 2P7
bUWLbGxs0IPECP5JLoO10A,Pacini,"Restaurants, Italian",3.0,H2X 3J6
bVgRVpdPgwHBLa7RHb9CpQ,Bistro le Cap Vert,"Restaurants, American (New), French",3.5,H3B 4J8
bVk3wvZxCJauljZ_1_zqtA,McDonald's,"Fast Food, Restaurants, Burgers",3.5,H1Y 1V8
bVuPp6xuI4UPXlAEkEd2bA,Narcisse Bistro,"Restaurants, French",4.0,H2Y 1J1
bWgqAmq3yDKsvA4GBzfXCw,Carib Patties,"Caribbean, Restaurants",4.5,H8R 1E8
bXoRrDhojAQ1B3nGNEs7wg,Pullman,"Tapas/Small Plates, Nightlife, Bars, Restaurants, Wine Bars",4.0,H2X 2H5
bYfEp3NMskYfEzWL8tVb4w,Pachamama,"Restaurants, Argentine, Latin American",4.5,H2L 2H7
bZU80cosBR5btXby1xCOyg,ONoir,"Seafood, Restaurants, Steakhouses, Canadian (New), Italian, Food, Desserts",4.5,H2X 1B5
b_cb87bZ4W87RqXxbJeuLg,Eva B,"Restaurants, Local Flavor, Vegan, Shopping, Cafes, Coffee & Tea, Fashion, Food, Used, Vintage & Consignment",4.5,H2X 2T3
bgyRiAzCzIr8utB9PdNkaA,Au Coq,"Restaurants, Event Planning & Services, Caterers, Chicken Shop",4.0,H1X 1C7
bhpsxX-g9yWx4XsSFsWnKA,Le Mousso,"Restaurants, Canadian (New)",4.5,H2L 1P8
bkmdqwWpAPhCO2mZh46GXQ,Pho Ong Rau,"Vietnamese, Restaurants",3.0,H2P 1T7
bnBh9PcdM8E1c7iPiJKpDQ,Restaurant Thailandais Bato Thai,"Thai, Restaurants",4.0,H2L 2H5
bnRo8eb_qhQ4fDIZEFADCw,Chez Hailar,"Restaurants, Sandwiches, Pizza, Persian/Iranian, Halal",4.5,H3H 1C9
bnUH_Ejo7O49jsn3_x0A2g,Olive & Citron,"Restaurants, Greek",3.5,H4A 1C7
bpswWvIrYkH8jbWfJWdzUg,Nouveau Palais,"Breakfast & Brunch, Diners, Restaurants, Food",4.0,H2V 4K8
bpzp0d6KYoW78bjtkXzaWA,Le Piano Rouge,"Restaurants, Arts & Entertainment, Nightlife, Jazz & Blues, Cafes, Music Venues",3.5,H2Y 1G3
bqFHF1y_s7XxYKH3IjtPSA,Pâtisserie la Ruche,"Food, Breakfast & Brunch, Bakeries, Restaurants",4.0,H2V 4E3
bqRnPqADQeVOPxkVrIBC9Q,Sencha,"Vietnamese, Restaurants",4.0,H2T 1S8
bsKcZs5nscscJUd_JWU-kQ,Pasta Cafe,"Bistros, Italian, Restaurants",3.5,H3C 2N6
bsjBLLHR4TMVR5eAeLAI9w,China Town Kim Fung,"Dim Sum, Chinese, Restaurants",3.5,H2Z 1Y6
btQGM0ez3Nkq2w5nMlMuqg,La Maison De Kebab,"Middle Eastern, Restaurants, Persian/Iranian",4.0,H4C 2H1
bte91zhh1rTqMvlI-3mS4Q,Bangkok Express,"Restaurants, Thai",3.0,H4A 1E2
btjCWjF0xC5uCo5Z6eKyKQ,Chez Robin,"Food, Farmers Market, Bistros, Organic Stores, Local Flavor, Restaurants",5.0,H4G 1V1
btw-Bspe_uUVnsKcPb4fXA,YakiYami,"Asian Fusion, Restaurants",2.5,H2J 1Y8
bu4hyEunQWhCrNDwpb1Nxw,McCarold's,"Irish Pub, Burgers, Food, Nightlife, Pubs, Bars, Beer, Wine & Spirits, Restaurants, Irish",3.5,H3T 1Y5
bxUZorggwGDpU_liCTZazw,Restaurant Prague,"Restaurants, Czech",4.5,H3T 1Y8
bzT2DloWpZCAXQUb7orw-Q,Pho Do Thi,"Vietnamese, Restaurants",4.5,H2X 3J6
c1TzULA3E_KBSKIQkRx3Vw,Taco Monkland,"Mexican, Tacos, Restaurants",3.5,H4A 1E2
c2xgNP0SfXebzjHn-t_SBg,La Pâtisserie Chow,"Patisserie/Cake Shop, Cafes, Food, Restaurants",4.0,H2X 1P3
c4CKIYAeV7O0UKHsYuzkwQ,Café Saigon,"Sandwiches, Asian Fusion, Vietnamese, Restaurants, Chinese",4.0,H2L 3S9
c8j5MQqlb0RhgS_bpxMDuA,Boris Bistro,"Restaurants, French",4.0,H2Y 2H1
cAqOp7YRCP4SSqn9ZTqZDA,Amir,"Lebanese, Restaurants, Middle Eastern",5.0,H8S
cAuNhH53K5jiaSORdsdUeA,Le Parisien Sandwicherie,"Halal, Restaurants, Fast Food, Sandwiches",4.0,H2X 1L2
cB65Ezz9-FewdTiHtT84jg,Pub Lord William,"Pubs, Bars, Restaurants, Nightlife, Canadian (New)",4.0,H3J
cBu6Xc328h_ydhsUM9J6aQ,The Basak,"Korean, Food Delivery Services, Fast Food, Chicken Wings, Food, Restaurants",3.5,H3H
cCLebV_woahS5q9uy2brgQ,Bob's Cafe,"American (Traditional), Cafes, Restaurants, Sandwiches, Internet Cafes, Food",4.0,H3C 1J2
cCs3htWDX96cutl2siKfoQ,Dilallo Burger,"Hot Dogs, Restaurants, Burgers",3.5,H3J 1N6
cJ4Y1CJzXj06twUZ5VGc8w,Joe's Panini,"Restaurants, Breakfast & Brunch, Sandwiches, Gastropubs",4.0,H3B 1K1
cKdox2gt3L1Dbb7MpOPdWg,Au Pied de Cochon,"American (New), Canadian (New), Restaurants, French",4.0,H2L 1A9
cNkm08qu--yjIY_NPxrS2g,Les Enfants Terribles,"Restaurants, Brasseries, Bars, Nightlife, Breakfast & Brunch, Canadian (New), French",3.5,H3B 4S6
cPxyN0YLZYM3WuocdZQ5LA,Siam,"Thai, Restaurants",4.5,H3G 0A1
cQZeW6Zq3TaUN_wZWjownA,Hinnawi Bros Bagel & Café,"Cafes, Food, Bagels, Canadian (New), Restaurants",4.0,H3G 2J1
cQqFF-79UNRxVg7vNeOdag,Rayan,"Seafood Markets, Restaurants, Seafood, Food, Specialty Food",4.0,H1P 2B9
cSad6Sv0C6N--U7NY5i88w,Aux Îles à Sucre,"Restaurants, Caribbean, Cajun/Creole",4.5,H2H 1K4
cU_RxiJVwoWnKJ65Nmoqhw,Rôtisserie Corfou,"Barbeque, Restaurants, Chicken Shop, Greek",4.5,H2X 1C2
cUcD7zN55PTnVa04eKWmOQ,L'Atelier d'Argentine,"Restaurants, Argentine, Latin American",3.0,H3G 2B6
cV7DrjomRJNWhnezY7cPLw,Mon Cafe,"Food, Breakfast & Brunch, Restaurants, Desserts, Coffee & Tea",4.0,H2Y
cVEH-HfaZgl-SuROl_Z7SQ,Le Cheese - Le Casse Croûte,"Comfort Food, Restaurants",4.0,H4A 1G8
cVJ5GS0QG9hqHDAawn_Gtg,Hambar,"Event Planning & Services, Hotels, Restaurants, Wine Bars, Cocktail Bars, Hotels & Travel, Food, Bars, Nightlife, Modern European, Canadian (New)",3.5,H2Y 2E8
cVtpNvkn5e6DZ1HEZSSGTA,Le Bremner,"Restaurants, Seafood",4.0,H2Y 1H3
cX7Wgc0RKDkGTOwVGjHx0w,Restaurant d'Alma,"Pizza, Restaurants",3.0,H2E 1V3
c_XbaJqhm-5ycSBOkVUBmg,Don Taco,"Mexican, Restaurants",3.5,H3H 1M2
can9yzv5EJTiCWzUW8kn9g,Sushi 111,"Sushi Bars, Restaurants",4.5,H2H 1K6
cbBq5cOfPurfwPIcJLGY4A,Caffè Della Posta,"Restaurants, Italian, Breakfast & Brunch",3.5,H2V 1T6
ceBdedLgJs8NmiDJZ8S4Rw,Espace Pépin Maison,"Home Decor, Vegetarian, Shopping, Home & Garden, Restaurants",4.5,H2Y 2A6
cemMv5hvZZPj-_1V4xT9rQ,Le Filet,"Restaurants, Seafood",4.5,H2T 2Y6
cerqIWfTvQHn05CugpXfbg,L'Amour du Pain,"Restaurants, Bakeries, Breakfast & Brunch, Food, Coffee & Tea, Patisserie/Cake Shop",4.5,H3C 2B2
cf7iPSTL1ePxTx6P3Ch0lA,Mikado,"Japanese, Restaurants",3.5,H4A 1C8
cgYU1DKsvUgBvjp35ZimJQ,Pub Victoria,"Restaurants, Pubs, Steakhouses, Nightlife, Bars",3.5,H3C 1J2
cgvQOPoi2FvVFhHm0Z826w,Beni Hana,"Restaurants, Japanese, Sushi Bars",3.5,H1N 1A1
chej-VaGefS8GJEeWKMN9w,Sushi Sama,"Sushi Bars, Japanese, Food Delivery Services, Restaurants, Food, Poke",5.0,H2L 2H4
cjvOhC0NxaYdJQRTBiHdtQ,Bistro Bozena,"Nightlife, Lounges, Modern European, Bars, Restaurants",3.5,H2X 3K4
ckW8QYcTrwmqwQ6Tw7WJsg,Stella Pizzeria,"Pizza, Restaurants",4.0,H2J 1H4
ck_5whZWV67zONqnTsMjgg,Pizza Navona,"Pizza, Restaurants",3.5,H3A 1G3
cmK8lrg5B8hUmdm_0GxaiQ,Crêpanita du Marché,"Creperies, Restaurants, Food",4.5,H2L 1R2
cnFagxoYUHRNYjc80xt9ug,Da Silva,"Restaurants, Steakhouses, Portuguese",3.5,H2L 3N5
cnLQD1gaoOtKAC1QgAWa8g,Kafein Café-Bar,"Music Venues, Sandwiches, Nightlife, Bars, Cafes, Arts & Entertainment, Food, Cocktail Bars, Restaurants, Coffee & Tea",3.5,H3G 2E4
cp0sjoiH0lHkPfHd6HkrjA,Le Pressing Café,"Local Services, Restaurants, Laundry Services, Cafes, Coffee & Tea, Food, Dry Cleaning & Laundry",4.5,H2R 1W6
ctwh8bLtYm821qz6mhcDVQ,Trattoria Gio,"Pizza, Restaurants, Italian",2.5,H2Y
cwsxAGssF-DBU-Gj9_yg9Q,Ta Chido,"Mexican, Chinese, Restaurants, Gluten-Free",4.0,H2V 4G9
cyeTGR2pBJVRx79ReY6mcQ,Z Biztro,"Tapas Bars, Fish & Chips, Pizza, Mediterranean, Seafood, Restaurants",4.0,H2S 2L9
cz18GUJblRudAHEHkUkEGQ,A&W,"Restaurants, Fast Food, Breakfast & Brunch, Burgers",2.5,H2J 2L4
d2CmpwYwHLKvgSiCei7vig,Mikasa Sushi Bar,"Restaurants, Sushi Bars",4.0,H3A 1T6
d3CUSGyTUoaOvp3yTCixdA,La Québécoise,"Burgers, Hot Dogs, Restaurants",3.0,H1W 1R5
d3FWuqernrvETWjkMaEs4g,Rosetta,"Pizza, Food, Restaurants, Coffee & Tea, Macarons, Bakeries, Specialty Food, Patisserie/Cake Shop",4.0,H4C 1P6
d3qVYJJ59x1k_oYxiW9TSQ,Arthurs Nosh Bar,"Restaurants, Breakfast & Brunch, Canadian (New)",4.0,H4C 1S5
d460c0206ClcfXmJGVl_dA,Brama,"Restaurants, Italian",5.0,H2S 3C7
d5wuEghsTR3rB1VXQKq1GA,YEN Cuisine Japonaise,"Restaurants, Japanese",4.5,H3G 2J2
dC12QfpfVr4nvktrLK03Hg,Papas,"Portuguese, Restaurants",3.0,H2X 2T6
dC7paBaL_QzeZsHJGuBWiQ,Bar Laitier Wellington,"Food, Ice Cream & Frozen Yogurt, Restaurants",5.0,H4G 1W5
dCytjI9WF7pru2cDQzOoMQ,Le Petit Brûloir,"Sandwiches, Breakfast & Brunch, Cafes, Coffee & Tea, Food, Restaurants",5.0,H2P 2M7
dDKhRQlw_OVsPLQAGAeNyA,Le Bourlingueur,"Restaurants, Comfort Food, French",3.5,H2Y 3P9
dEmNOTm8Rmm9JYZdGX_Lhw,Ristorante Beatrice,"Restaurants, Italian",4.0,H3G 1L3
dGnjfY3KyeLg-nBQaT3Xqw,Auberge du Dragon Rouge,"French, Dinner Theater, Burgers, Steakhouses, Pubs, Gluten-Free, Gastropubs, Bars, Restaurants, Brasseries, Nightlife, Breakfast & Brunch",4.5,H2M 1R6
dHmxu6cSxcEFovv7J9sMvA,Portuscalle,"Nightlife, Tapas/Small Plates, Portuguese, Restaurants",4.0,H2W 1Z4
dJzRwJytL1ECqYA98aHQaQ,Pizzeria Magpie,"Pizza, Restaurants",4.0,H2T 1B8
dKRuSDoP7r_Qn48uSEBfOw,Ibéricos,"Tapas Bars, Specialty Food, Food, Spanish, Imported Food, Restaurants",4.5,H2J 2L2
dLAaf54QRNtjSl1JZLR5Nw,Pat'e Palo,"International, Restaurants, Peruvian",4.0,H1Y 1G2
dMfUVz6Ea5yD1UfH50wQ3g,Ten Teppanyaki & Izakaya,"Japanese, Restaurants",4.0,H8Y 1Y4
dMzCK_iRUsSkz89UfMUcgA,Fusion Latino,"Cocktail Bars, Restaurants, Bars, Mexican, Nightlife",5.0,H1W 1P7
dNPJHZorXKvjEUnY0tCQ4Q,Pataterie chez Philippe,"Fast Food, Restaurants",4.0,H2L 3L6
dNRDKgVXq1r_nQ585I78jQ,Tim Hortons,"Restaurants, Coffee & Tea, Breakfast & Brunch, Bakeries, Food",2.0,H3A 1E7
dPSfmDmcnwz7HG7NtgVSIw,Chez Roger & Denise,"Food, Juice Bars & Smoothies, Cafes, Coffee & Tea, Restaurants, Breakfast & Brunch",4.5,H2J 1J3
dS90vCjgxieiI775wRo8tA,Be Bap,"Restaurants, Korean",4.0,H2L 2G2
dTM16MAvvL5YBXT4FuFsKg,Honi Honi,"Restaurants, Hawaiian",4.0,H4G 1W8
dTO0eEhgHnWt3glykO7J1Q,Kilo Café,"Restaurants, Coffee & Tea, Cafes, Desserts, Sandwiches, Food, Creperies",3.5,H2T 1S1
dYRBUFPlqTfoNnwoqEjwTQ,Das Bier,"German, Nightlife, Restaurants, Bars",4.0,H2G 2W5
dZaESUsCLIJgvD6ALvXNIA,SuWu,"Nightlife, Bars, Breakfast & Brunch, Restaurants, Lounges",3.5,H2X 2T6
d_jIXqycK0BBH16CqvqX0g,Nouilles Etc,"Coffee & Tea, Restaurants, Food, Pan Asian, Asian Fusion, Chinese, Dim Sum",3.5,H1N
ddVqa9ZumiwATVhlTVq4RA,Douze Vingt-et-Un Steakhouse & Cigar Bar,"Steakhouses, Bars, Food, Restaurants, Beer, Wine & Spirits, Nightlife, Hookah Bars",4.0,H3G 1T1
de_wsnOXf4mVVd4jlISmFg,Basha - Marché Jean Talon,"Turkish, Middle Eastern, Restaurants, Lebanese",4.0,H2R 1S9
dgk95PcUIBKG4N-pt73SwQ,Domino's Pizza,"Pizza, Restaurants",3.0,H3G 1T7
dhbJ85DAPBDrUjPK6uh44A,Taverne Gaspar,"Food, Gastropubs, Restaurants, Beer, Wine & Spirits",3.5,H2Y 1J1
diCzUUimdr19isftmiIu_g,Mañana,"Mexican, Restaurants",3.5,H2X 3L6
dj4UB_e5xYF3IMQucIIYsQ,Café Maurizio,"Restaurants, Italian",3.0,H2X 2T6
djSVp-5hEYoHaXygGuSXyg,La Chilenita,"Latin American, Event Planning & Services, Restaurants, Caterers",4.0,H2W 1K8
dkrWH6vG9SqzLRzC3rB10A,1909 Taverne Moderne,"Steakhouses, Restaurants, Bars, Seafood, Nightlife, Sports Bars",3.0,H4B 5G0
dlBAWOW3sFYV8mdZ37kGiA,Pastel,"Restaurants, Canadian (New)",5.0,H2Y 2E5
dpr0RS_VZLZ3MzydAT9y-w,Honi Rose,"American (New), Persian/Iranian, Restaurants, Canadian (New)",3.5,H3G 1V7
drNjH8Z63cgp8FWXh2hahA,KINTON RAMEN,"Restaurants, Japanese, Ramen",4.0,H3G 2E2
dusfDBtqQ8OoFoGNAupbTA,Brûlerie St-Denis,"Food, Restaurants, Cafes",3.0,H2X 3K3
dwihZpiPkRm7Wt4vxDig-w,Marius,"Sandwiches, Breakfast & Brunch, Restaurants, Active Life, Coffee & Tea, Mountain Biking, Food",4.0,H2J 2J9
dzbEfeMqIEx3pvpZRCsjwQ,SeaSalt & Ceviche Bar,"Breakfast & Brunch, Restaurants, Seafood",3.0,H2Y 2V2
e-cZbYH-LVj-xL8plSUAvQ,Restaurant Yakatabune,"Restaurants, Japanese",5.0,H3T 1Y5
e08yI_sYr22I9KjFXz3EJg,Crêperie St-Paul,"Restaurants, Creperies, Bistros",3.5,H2Y 1G8
e1SSSU7IUrC3R_cmw4vW9g,Café Martin,"Cafes, Coffee & Tea, Food, Restaurants",4.0,H2X 2T3
e2jGy1NTv4mOms4wquE_lg,Sandhu,"Restaurants, Italian, Indian, Pizza",3.5,H2H 1V3
e4DWxBtNzA4wcrtCoH6upw,Ristorante Corneli,"Restaurants, Italian, Pizza",4.0,H2S 3C8
e5-WP9uh5lW8lZKXAWlxrQ,Caffè Farina,"Italian, Restaurants, Cafes",5.0,H4C 1N9
e73eon01Bhzyj180qajH3Q,Peshawari Tikka,"Indian, Afghan, Pakistani, Restaurants",3.5,H4K 1M9
e8LyJefmrtdrFwnCufhmSw,Glow,"Vegetarian, Salad, Restaurants, Food, Juice Bars & Smoothies, Vegan, Gluten-Free",4.0,H2V 1K5
e9N2DC9GngaV7BzauL-mWA,Crudessence,"Gluten-Free, Live/Raw Food, Restaurants, Vegan, Vegetarian",4.0,H2W 1G4
eAOWvwdmCKIgFYx1aryoZA,Bab Sharqi,"Restaurants, Syrian, Event Planning & Services, Caterers, Middle Eastern, Cafes",3.5,H4N 1W2
eAf1fi8wlDt433b6ITQtlw,Orange Julep,"Fast Food, Hot Dogs, Poutineries, Juice Bars & Smoothies, Canadian (New), Restaurants, Ice Cream & Frozen Yogurt, Food",4.0,H4P 2H4
eC3LV3CpXPoB4kpMDIbCVQ,Le Plezl,"Kosher, Salad, Vegetarian, Pizza, Sandwiches, Mediterranean, Restaurants",5.0,H3A 1W7
eDtBCZDo92LqBCIfE45hhg,Accords,"Wine Bars, Restaurants, Bars, Nightlife, French",4.5,H2Y 1T3
eGQvDXzMP8VFf5QUvjOTSA,Boccone,"Restaurants, Italian",4.5,H2S 3C8
eHT2IhU97xFZwxMvVejckg,Le K'Bob,"Restaurants, Korean",4.5,H4V 1T1
eIO1Gj0MX29aQXTIEdCpqA,Jiu Xiang Yuan,"Chinese, Restaurants",4.0,H2R
eJ9L40jm5VOXCIq7xs9kQw,Restaurant Bonaparte,"Restaurants, French",4.5,H2Y 2T1
eJqXp3qfBfk48aCVTOh9cQ,Première Moisson,"Food, Restaurants, French, Bakeries",4.0,H4A 1C7
eKbN4KVQYgGt3flbYqfXzw,Café dei Campi,"Food, Coffee & Tea, Bakeries, Real Estate, Home Services, Cafes, Restaurants, Shared Office Spaces",5.0,H2G 1V4
eKbd7GvcNSTU7Wr7f0c-jw,Janani,"Restaurants, Halal, Vegetarian, Indian",3.5,H3W 2S9
eLajoeeUpG6gZuICUQNMVw,Gokudo,"Restaurants, Japanese, Cocktail Bars, Nightlife, Bars, Speakeasies",4.5,H3B 0C3
eLjPGXKDUNb3XYRe9_7SIA,Baguette Cali,"Sandwiches, Restaurants, Vietnamese",4.5,H2J 2L4
eOZ4oBegPNY5nFrX2lpGHQ,Bistro l'Entrepont,"French, Restaurants",4.5,H2T 2B1
ePKCSmUAj1g94fGPT5v5IQ,Restaurant Bungalow,"French, Restaurants",4.5,H2L 4A7
ePX2uUaCr3isPL8IoUzFQQ,Soupesoup,"Restaurants, Coffee & Tea, Food, Sandwiches, Soup",3.5,H2X 3J6
ePXn4TX9DkfAeDK8VD5jLw,Prohibition Montréal,"Comfort Food, Restaurants, Breakfast & Brunch",4.0,H4A 1E4
eXyZTXyayzQKkAQm_vIuXQ,Pho Rachel,"Soup, Vietnamese, Restaurants",5.0,H2W 1C5
eZxumlgPOWk50qzsjUbMOQ,La Rouladerie,"Sandwiches, Breakfast & Brunch, Desserts, Cafes, Event Planning & Services, Food, Coffee & Tea, Bakeries, Restaurants, Caterers",4.5,H2V 1V7
ebani0ysa7Ije70dmDWCZQ,Roberto's,"Delis, Specialty Food, Restaurants, Ice Cream & Frozen Yogurt, Food, Sandwiches, Italian",4.0,H2G 1C5
edoSAL0cVmROwfro8nKBuA,Arriba Burrito,"Buffets, Tacos, Mexican, Cafes, Restaurants",4.5,H2T 1P7
eehnof3F4vRB8ydbRvd_zA,Smart Burger,"Food, Burgers, Restaurants",4.0,H3A 1G3
efCzKGFrZOZRP2iumd288w,Hôtel Ruby Foo's,"Breakfast & Brunch, Restaurants, Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces",4.0,H4P 2H2
efgSk376dNCrhgd7zAt3jA,Milton B,"Cafes, Food, Breakfast & Brunch, Sandwiches, Coffee & Tea, Diners, Restaurants",4.0,H2X 2H5
efsC5zbXQfosdOS615PYjQ,Pintxo,"Restaurants, Basque, Spanish",4.0,H2T 1P7
ejsn5sV3trdGhhznPP5BoA,Yoshi Sushi,"Restaurants, Sushi Bars",3.0,H2J 1J1
elj15ZOSk7EvHxy21V_jNw,Invitation V,"Restaurants, Breakfast & Brunch, Vegan",4.5,H2Y 1M6
